DATABASE_ID,NAME,SET,CLASS,COST,RARITY,TYPE,INGAME_ID
50022,Immortal Prelate,Rastakhan's Rumble,PALADIN,2,EPIC,MINION,TRL_306
50028,Flash of Light,Rastakhan's Rumble,PALADIN,2,COMMON,SPELL,TRL_307
50126,High Priest Thekal,Rastakhan's Rumble,PALADIN,3,LEGENDARY,MINION,TRL_308
50031,Spirit of the Tiger,Rastakhan's Rumble,PALADIN,4,RARE,MINION,TRL_309
50120,Elemental Evocation,Rastakhan's Rumble,MAGE,0,COMMON,SPELL,TRL_310
50121,Arcanosaur,Rastakhan's Rumble,MAGE,6,COMMON,MINION,TRL_311
50083,Spellzerker,Rastakhan's Rumble,NEUTRAL,2,COMMON,MINION,TRL_312
50122,Scorch,Rastakhan's Rumble,MAGE,4,RARE,SPELL,TRL_313
50084,Pyromaniac,Rastakhan's Rumble,MAGE,3,RARE,MINION,TRL_315
50088,"Jan'alai, the Dragonhawk",Rastakhan's Rumble,MAGE,7,LEGENDARY,MINION,TRL_316
50086,Blast Wave,Rastakhan's Rumble,MAGE,5,EPIC,SPELL,TRL_317
50095,Hex Lord Malacrass,Rastakhan's Rumble,MAGE,8,LEGENDARY,MINION,TRL_318
50093,Spirit of the Dragonhawk,Rastakhan's Rumble,MAGE,2,RARE,MINION,TRL_319
50040,Devastate,Rastakhan's Rumble,WARRIOR,1,COMMON,SPELL,TRL_321
50004,Void Contract,Rastakhan's Rumble,WARLOCK,8,EPIC,SPELL,TRL_246
50002,Shriek,Rastakhan's Rumble,WARLOCK,1,RARE,SPELL,TRL_245
49994,Predatory Instincts,Rastakhan's Rumble,DRUID,4,RARE,SPELL,TRL_244
49990,Pounce,Rastakhan's Rumble,DRUID,0,COMMON,SPELL,TRL_243
49803,Bog Slosher,Rastakhan's Rumble,SHAMAN,3,RARE,MINION,TRL_059
49802,Haunting Visions,Rastakhan's Rumble,SHAMAN,3,EPIC,SPELL,TRL_058
49800,Serpent Ward,Rastakhan's Rumble,NEUTRAL,2,RARE,MINION,TRL_057
49088,Sightless Ranger,Rastakhan's Rumble,NEUTRAL,5,COMMON,MINION,TRL_020
49804,Spirit of the Frog,Rastakhan's Rumble,SHAMAN,3,RARE,MINION,TRL_060
49066,Ticket Scalper,Rastakhan's Rumble,NEUTRAL,4,COMMON,MINION,TRL_015
49051,Totemic Smash,Rastakhan's Rumble,SHAMAN,1,COMMON,SPELL,TRL_012
49819,Zul'jin,Rastakhan's Rumble,HUNTER,10,LEGENDARY,HERO,TRL_065
49838,Bloodsail Howler,Rastakhan's Rumble,ROGUE,2,RARE,MINION,TRL_071
49843,Serrated Tooth,Rastakhan's Rumble,ROGUE,1,COMMON,WEAPON,TRL_074
49847,Gurubashi Hypemon,Rastakhan's Rumble,ROGUE,7,EPIC,MINION,TRL_077
49853,Big Bad Voodoo,Rastakhan's Rumble,SHAMAN,2,EPIC,SPELL,TRL_082
49867,Zentimo,Rastakhan's Rumble,SHAMAN,3,LEGENDARY,MINION,TRL_085
49972,Spirit of the Shark,Rastakhan's Rumble,ROGUE,4,RARE,MINION,TRL_092
50049,Emberscale Drake,Rastakhan's Rumble,WARRIOR,5,RARE,MINION,TRL_323
50009,Griftah,Rastakhan's Rumble,NEUTRAL,4,LEGENDARY,MINION,TRL_096
50608,Headhunter's Hatchet,Rastakhan's Rumble,HUNTER,2,COMMON,WEAPON,TRL_111
50644,The Beast Within,Rastakhan's Rumble,HUNTER,1,EPIC,SPELL,TRL_119
50773,Raiding Party,Rastakhan's Rumble,ROGUE,3,RARE,SPELL,TRL_124
50774,Captain Hooktusk,Rastakhan's Rumble,ROGUE,8,LEGENDARY,MINION,TRL_126
50779,Cannon Barrage,Rastakhan's Rumble,ROGUE,6,EPIC,SPELL,TRL_127
50794,Regenerate,Rastakhan's Rumble,PRIEST,0,COMMON,SPELL,TRL_128
50315,Sand Drudge,Rastakhan's Rumble,PRIEST,3,COMMON,MINION,TRL_131
50731,Former Champ,Rastakhan's Rumble,NEUTRAL,5,COMMON,MINION,TRL_151
50749,Stolen Steel,Rastakhan's Rumble,ROGUE,2,COMMON,SPELL,TRL_156
50766,Walk the Plank,Rastakhan's Rumble,ROGUE,4,COMMON,SPELL,TRL_157
49944,Spirit of the Raptor,Rastakhan's Rumble,DRUID,1,RARE,MINION,TRL_223
49973,Ironhide Direhorn,Rastakhan's Rumble,DRUID,7,COMMON,MINION,TRL_232
49984,Savage Striker,Rastakhan's Rumble,DRUID,2,COMMON,MINION,TRL_240
49985,"Gonk, the Raptor",Rastakhan's Rumble,DRUID,7,LEGENDARY,MINION,TRL_241
50278,Seance,Rastakhan's Rumble,PRIEST,2,COMMON,SPELL,TRL_097
50054,Heavy Metal!,Rastakhan's Rumble,WARRIOR,6,RARE,SPELL,TRL_324
50056,Sul'thraze,Rastakhan's Rumble,WARRIOR,6,EPIC,WEAPON,TRL_325
50059,Smolderthorn Lancer,Rastakhan's Rumble,WARRIOR,3,EPIC,MINION,TRL_326
50395,Rabble Bouncer,Rastakhan's Rumble,NEUTRAL,7,COMMON,MINION,TRL_515
50396,Gurubashi Offering,Rastakhan's Rumble,NEUTRAL,1,EPIC,MINION,TRL_516
50397,Arena Fanatic,Rastakhan's Rumble,NEUTRAL,4,COMMON,MINION,TRL_517
50402,Murloc Tastyfin,Rastakhan's Rumble,NEUTRAL,4,RARE,MINION,TRL_520
50403,Arena Patron,Rastakhan's Rumble,NEUTRAL,5,RARE,MINION,TRL_521
50405,Wartbringer,Rastakhan's Rumble,SHAMAN,1,COMMON,MINION,TRL_522
50408,Firetree Witchdoctor,Rastakhan's Rumble,NEUTRAL,2,RARE,MINION,TRL_523
50410,Shieldbreaker,Rastakhan's Rumble,NEUTRAL,2,RARE,MINION,TRL_524
50411,Arena Treasure Chest,Rastakhan's Rumble,NEUTRAL,4,COMMON,MINION,TRL_525
50412,Dragonmaw Scorcher,Rastakhan's Rumble,NEUTRAL,5,COMMON,MINION,TRL_526
50414,Drakkari Trickster,Rastakhan's Rumble,NEUTRAL,3,EPIC,MINION,TRL_527
50416,Linecracker,Rastakhan's Rumble,NEUTRAL,7,EPIC,MINION,TRL_528
50421,Masked Contender,Rastakhan's Rumble,NEUTRAL,3,EPIC,MINION,TRL_530
50427,Rumbletusk Shaker,Rastakhan's Rumble,NEUTRAL,4,COMMON,MINION,TRL_531
50393,Belligerent Gnome,Rastakhan's Rumble,NEUTRAL,2,RARE,MINION,TRL_514
50430,Mosh'Ogg Announcer,Rastakhan's Rumble,NEUTRAL,5,EPIC,MINION,TRL_532
50437,Snapjaw Shellfighter,Rastakhan's Rumble,NEUTRAL,5,EPIC,MINION,TRL_535
50443,Da Undatakah,Rastakhan's Rumble,NEUTRAL,8,LEGENDARY,MINION,TRL_537
50454,"Hakkar, the Soulflayer",Rastakhan's Rumble,NEUTRAL,10,LEGENDARY,MINION,TRL_541
50459,Oondasta,Rastakhan's Rumble,NEUTRAL,9,LEGENDARY,MINION,TRL_542
50512,Bloodclaw,Rastakhan's Rumble,PALADIN,1,COMMON,WEAPON,TRL_543
50514,Zandalari Templar,Rastakhan's Rumble,PALADIN,4,RARE,MINION,TRL_545
50532,Ornery Tortoise,Rastakhan's Rumble,NEUTRAL,3,COMMON,MINION,TRL_546
50776,Amani War Bear,Rastakhan's Rumble,NEUTRAL,7,COMMON,MINION,TRL_550
50863,Reckless Diretroll,Rastakhan's Rumble,WARLOCK,3,COMMON,MINION,TRL_551
50991,Demonbolt,Rastakhan's Rumble,WARLOCK,8,COMMON,SPELL,TRL_555
51136,Mojomaster Zihi,Rastakhan's Rumble,NEUTRAL,6,LEGENDARY,MINION,TRL_564
51159,Revenge of the Wild,Rastakhan's Rumble,HUNTER,2,RARE,SPELL,TRL_566
51816,Crowd Roaster,Rastakhan's Rumble,NEUTRAL,7,EPIC,MINION,TRL_569
52931,Soup Vendor,Rastakhan's Rumble,NEUTRAL,2,RARE,MINION,TRL_570
50434,Ice Cream Peddler,Rastakhan's Rumble,NEUTRAL,4,EPIC,MINION,TRL_533
50660,Spirit of the Lynx,Rastakhan's Rumble,HUNTER,3,RARE,MINION,TRL_901
50392,Mosh'Ogg Enforcer,Rastakhan's Rumble,NEUTRAL,8,COMMON,MINION,TRL_513
50386,Banana Buffoon,Rastakhan's Rumble,NEUTRAL,3,COMMON,MINION,TRL_509
52242,Spirit of the Rhino,Rastakhan's Rumble,WARRIOR,1,RARE,MINION,TRL_327
50066,War Master Voone,Rastakhan's Rumble,WARRIOR,4,LEGENDARY,MINION,TRL_328
50074,"Akali, the Rhino",Rastakhan's Rumble,WARRIOR,8,LEGENDARY,MINION,TRL_329
50212,Master's Call,Rastakhan's Rumble,HUNTER,3,EPIC,SPELL,TRL_339
50356,Treespeaker,Rastakhan's Rumble,DRUID,5,EPIC,MINION,TRL_341
43310,Wardruid Loti,Rastakhan's Rumble,DRUID,3,LEGENDARY,MINION,TRL_343
50369,"Krag'wa, the Frog",Rastakhan's Rumble,SHAMAN,6,LEGENDARY,MINION,TRL_345
50466,Baited Arrow,Rastakhan's Rumble,HUNTER,5,COMMON,SPELL,TRL_347
49824,Springpaw,Rastakhan's Rumble,HUNTER,1,COMMON,MINION,TRL_348
50471,Bloodscalp Strategist,Rastakhan's Rumble,HUNTER,3,RARE,MINION,TRL_349
50547,Rain of Toads,Rastakhan's Rumble,SHAMAN,6,COMMON,SPELL,TRL_351
50550,Likkim,Rastakhan's Rumble,SHAMAN,2,RARE,WEAPON,TRL_352
50602,Dragon Roar,Rastakhan's Rumble,WARRIOR,2,COMMON,SPELL,TRL_362
50796,Saronite Taskmaster,Rastakhan's Rumble,NEUTRAL,1,COMMON,MINION,TRL_363
50391,Cheaty Anklebiter,Rastakhan's Rumble,NEUTRAL,2,COMMON,MINION,TRL_512
50381,Daring Fire-Eater,Rastakhan's Rumble,MAGE,1,COMMON,MINION,TRL_390
50491,Untamed Beastmaster,Rastakhan's Rumble,NEUTRAL,3,EPIC,MINION,TRL_405
50493,Dozing Marksman,Rastakhan's Rumble,NEUTRAL,2,COMMON,MINION,TRL_406
50497,Waterboy,Rastakhan's Rumble,NEUTRAL,2,RARE,MINION,TRL_407
50539,Grave Horror,Rastakhan's Rumble,PRIEST,12,RARE,MINION,TRL_408
50775,"Gral, the Shark",Rastakhan's Rumble,ROGUE,5,LEGENDARY,MINION,TRL_409
50282,Surrender to Madness,Rastakhan's Rumble,PRIEST,3,EPIC,SPELL,TRL_500
50283,Auchenai Phantasm,Rastakhan's Rumble,PRIEST,2,EPIC,MINION,TRL_501
50352,Spirit of the Dead,Rastakhan's Rumble,PRIEST,1,RARE,MINION,TRL_502
50372,Scarab Egg,Rastakhan's Rumble,NEUTRAL,2,COMMON,MINION,TRL_503
50374,Booty Bay Bookie,Rastakhan's Rumble,NEUTRAL,2,RARE,MINION,TRL_504
50377,Helpless Hatchling,Rastakhan's Rumble,NEUTRAL,1,COMMON,MINION,TRL_505
50380,Gurubashi Chicken,Rastakhan's Rumble,NEUTRAL,1,COMMON,MINION,TRL_506
50383,Sharkfin Fan,Rastakhan's Rumble,NEUTRAL,2,COMMON,MINION,TRL_507
50385,Regeneratin' Thug,Rastakhan's Rumble,NEUTRAL,4,COMMON,MINION,TRL_508
50230,Splitting Image,Rastakhan's Rumble,MAGE,3,EPIC,SPELL,TRL_400
50087,"Bwonsamdi, the Dead",Rastakhan's Rumble,PRIEST,7,LEGENDARY,MINION,TRL_260
52307,Sunreaver Warmage,Rise of Shadows,NEUTRAL,5,RARE,MINION,DAL_539
52112,Hench-Clan Burglar,Rise of Shadows,ROGUE,4,COMMON,MINION,DAL_416
52114,Heistbaron Togwaggle,Rise of Shadows,ROGUE,6,LEGENDARY,MINION,DAL_417
52111,EVIL Miscreant,Rise of Shadows,ROGUE,3,COMMON,MINION,DAL_415
52109,EVIL Conscripter,Rise of Shadows,PRIEST,2,COMMON,MINION,DAL_413
51380,EVIL Cable Rat,Rise of Shadows,NEUTRAL,2,COMMON,MINION,DAL_400
52091,Vereesa Windrunner,Rise of Shadows,HUNTER,7,LEGENDARY,MINION,DAL_379
52089,Unleash the Beast,Rise of Shadows,HUNTER,6,RARE,SPELL,DAL_378
52082,Nine Lives,Rise of Shadows,HUNTER,3,EPIC,SPELL,DAL_377
52081,Oblivitron,Rise of Shadows,HUNTER,6,LEGENDARY,MINION,DAL_376
52076,Rapid Fire,Rise of Shadows,HUNTER,1,COMMON,SPELL,DAL_373
52072,Arcane Fletcher,Rise of Shadows,HUNTER,4,EPIC,MINION,DAL_372
52070,Marked Shot,Rise of Shadows,HUNTER,4,COMMON,SPELL,DAL_371
51827,Unidentified Contract,Rise of Shadows,ROGUE,6,EPIC,SPELL,DAL_366
51795,Lucentbark,Rise of Shadows,DRUID,8,LEGENDARY,MINION,DAL_357
51791,Lifeweaver,Rise of Shadows,DRUID,3,RARE,MINION,DAL_355
51790,Acornbearer,Rise of Shadows,DRUID,1,COMMON,MINION,DAL_354
51781,Crystalsong Portal,Rise of Shadows,DRUID,2,EPIC,SPELL,DAL_352
51779,Blessing of the Ancients,Rise of Shadows,DRUID,3,COMMON,SPELL,DAL_351
52119,Arch-Villain Rafaam,Rise of Shadows,WARLOCK,7,LEGENDARY,MINION,DAL_422
51769,Crystal Power,Rise of Shadows,DRUID,1,COMMON,SPELL,DAL_350
52409,Swampqueen Hagatha,Rise of Shadows,SHAMAN,7,LEGENDARY,MINION,DAL_431
52422,Sludge Slurper,Rise of Shadows,SHAMAN,1,RARE,MINION,DAL_433
52935,Hench-Clan Hogsteed,Rise of Shadows,NEUTRAL,2,COMMON,MINION,DAL_743
52940,Flight Master,Rise of Shadows,NEUTRAL,3,COMMON,MINION,DAL_747
52942,Mana Reservoir,Rise of Shadows,NEUTRAL,2,COMMON,MINION,DAL_748
52943,Recurring Villain,Rise of Shadows,NEUTRAL,5,RARE,MINION,DAL_749
52950,Mad Summoner,Rise of Shadows,NEUTRAL,6,RARE,MINION,DAL_751
52954,Jepetto Joybuzz,Rise of Shadows,NEUTRAL,8,LEGENDARY,MINION,DAL_752
53104,Vicious Scraphound,Rise of Shadows,WARRIOR,2,COMMON,MINION,DAL_759
53024,Burly Shovelfist,Rise of Shadows,NEUTRAL,9,COMMON,MINION,DAL_760
53124,Improve Morale,Rise of Shadows,WARRIOR,1,COMMON,SPELL,DAL_769
53138,Omega Devastator,Rise of Shadows,WARRIOR,4,EPIC,MINION,DAL_770
53171,Soldier of Fortune,Rise of Shadows,NEUTRAL,4,COMMON,MINION,DAL_771
53173,Magic Carpet,Rise of Shadows,NEUTRAL,3,EPIC,MINION,DAL_773
53218,Exotic Mountseller,Rise of Shadows,NEUTRAL,7,RARE,MINION,DAL_774
53249,Tunnel Blaster,Rise of Shadows,NEUTRAL,7,RARE,MINION,DAL_775
53179,Crystal Stag,Rise of Shadows,DRUID,5,EPIC,MINION,DAL_799
56047,"Zayle, Shadow Cloak",Rise of Shadows,NEUTRAL,2,LEGENDARY,MINION,DAL_800
52654,Arcane Watcher,Rise of Shadows,NEUTRAL,3,RARE,MINION,DAL_434
52421,Witch's Brew,Rise of Shadows,SHAMAN,2,EPIC,SPELL,DAL_432
52902,Whirlwind Tempest,Rise of Shadows,NEUTRAL,8,EPIC,MINION,DAL_742
52819,The Forest's Aid,Rise of Shadows,DRUID,8,RARE,SPELL,DAL_256
51977,Magic Dart Frog,Rise of Shadows,MAGE,2,COMMON,MINION,DAL_182
51739,Blastmaster Boom,Rise of Shadows,WARRIOR,7,LEGENDARY,MINION,DAL_064
51738,Wrenchcalibur,Rise of Shadows,WARRIOR,4,EPIC,WEAPON,DAL_063
51737,Sweeping Strikes,Rise of Shadows,WARRIOR,2,RARE,SPELL,DAL_062
51735,Clockwork Goblin,Rise of Shadows,WARRIOR,3,RARE,MINION,DAL_060
51734,Dimensional Ripper,Rise of Shadows,WARRIOR,10,RARE,SPELL,DAL_059
51733,Hecklebot,Rise of Shadows,NEUTRAL,4,RARE,MINION,DAL_058
51727,Muckmorpher,Rise of Shadows,SHAMAN,5,EPIC,MINION,DAL_052
51724,Underbelly Angler,Rise of Shadows,SHAMAN,2,RARE,MINION,DAL_049
51722,Walking Fountain,Rise of Shadows,SHAMAN,8,COMMON,MINION,DAL_047
51715,Hench-Clan Shadequill,Rise of Shadows,PRIEST,4,COMMON,MINION,DAL_040
51714,Convincing Infiltrator,Rise of Shadows,PRIEST,5,RARE,MINION,DAL_039
51567,Shadowy Figure,Rise of Shadows,PRIEST,2,EPIC,MINION,DAL_030
51376,Lazul's Scheme,Rise of Shadows,PRIEST,0,EPIC,SPELL,DAL_011
51375,Togwaggle's Scheme,Rise of Shadows,ROGUE,1,RARE,SPELL,DAL_010
51373,Hagatha's Scheme,Rise of Shadows,SHAMAN,5,RARE,SPELL,DAL_009
51372,Dr. Boom's Scheme,Rise of Shadows,WARRIOR,4,COMMON,SPELL,DAL_008
51371,Rafaam's Scheme,Rise of Shadows,WARLOCK,3,COMMON,SPELL,DAL_007
51847,Unsleeping Soul,Rise of Shadows,PRIEST,4,COMMON,SPELL,DAL_065
52058,Aranasi Broodmother,Rise of Shadows,WARLOCK,6,COMMON,MINION,DAL_185
52086,The Boom Reaver,Rise of Shadows,WARRIOR,10,LEGENDARY,MINION,DAL_070
52277,Toxfin,Rise of Shadows,NEUTRAL,1,COMMON,MINION,DAL_077
51971,Conjurer's Calling,Rise of Shadows,MAGE,4,RARE,SPELL,DAL_177
51966,Darkest Hour,Rise of Shadows,WARLOCK,6,EPIC,SPELL,DAL_173
51943,Messenger Raven,Rise of Shadows,MAGE,3,COMMON,MINION,DAL_163
51761,Dragon Speaker,Rise of Shadows,PALADIN,5,EPIC,MINION,DAL_147
51757,Bronze Herald,Rise of Shadows,PALADIN,3,COMMON,MINION,DAL_146
51705,Desperate Measures,Rise of Shadows,PALADIN,1,RARE,SPELL,DAL_141
52296,Violet Warden,Rise of Shadows,NEUTRAL,6,COMMON,MINION,DAL_096
52295,Violet Spellsword,Rise of Shadows,NEUTRAL,4,COMMON,MINION,DAL_095
52292,Arcane Servant,Rise of Shadows,NEUTRAL,2,COMMON,MINION,DAL_092
52290,Hench-Clan Sneak,Rise of Shadows,NEUTRAL,3,COMMON,MINION,DAL_090
52289,Spellbook Binder,Rise of Shadows,NEUTRAL,2,COMMON,MINION,DAL_089
52288,Safeguard,Rise of Shadows,NEUTRAL,6,COMMON,MINION,DAL_088
52287,Hench-Clan Hag,Rise of Shadows,NEUTRAL,4,EPIC,MINION,DAL_087
52286,Sunreaver Spy,Rise of Shadows,NEUTRAL,2,COMMON,MINION,DAL_086
52285,Dalaran Crusader,Rise of Shadows,NEUTRAL,5,COMMON,MINION,DAL_085
52281,Spellward Jeweler,Rise of Shadows,NEUTRAL,3,RARE,MINION,DAL_081
52278,Traveling Healer,Rise of Shadows,NEUTRAL,4,COMMON,MINION,DAL_078
52148,Mutate,Rise of Shadows,SHAMAN,0,COMMON,SPELL,DAL_071
52870,Archivist Elysiana,Rise of Shadows,NEUTRAL,9,LEGENDARY,MINION,DAL_736
52936,Faceless Rager,Rise of Shadows,NEUTRAL,3,COMMON,MINION,DAL_744
52810,Dreamway Guardians,Rise of Shadows,DRUID,2,RARE,SPELL,DAL_733
52685,Nozari,Rise of Shadows,PALADIN,10,LEGENDARY,MINION,DAL_581
52640,Power of Creation,Rise of Shadows,MAGE,8,EPIC,SPELL,DAL_578
52639,Ray of Frost,Rise of Shadows,MAGE,1,COMMON,SPELL,DAL_577
52638,Kirin Tor Tricaster,Rise of Shadows,MAGE,4,RARE,MINION,DAL_576
52502,Khadgar,Rise of Shadows,MAGE,2,LEGENDARY,MINION,DAL_575
52500,Commander Rhyssa,Rise of Shadows,PALADIN,3,LEGENDARY,MINION,DAL_573
52496,Mysterious Blade,Rise of Shadows,PALADIN,2,RARE,WEAPON,DAL_571
52494,Never Surrender!,Rise of Shadows,PALADIN,1,COMMON,SPELL,DAL_570
52490,Lightforged Blessing,Rise of Shadows,PALADIN,2,COMMON,SPELL,DAL_568
52487,Eccentric Scribe,Rise of Shadows,NEUTRAL,6,COMMON,MINION,DAL_566
52486,Portal Overfiend,Rise of Shadows,NEUTRAL,6,EPIC,MINION,DAL_565
52482,Eager Underling,Rise of Shadows,WARLOCK,4,RARE,MINION,DAL_563
52480,Jumbo Imp,Rise of Shadows,WARLOCK,10,EPIC,MINION,DAL_561
52479,Heroic Innkeeper,Rise of Shadows,NEUTRAL,8,COMMON,MINION,DAL_560
52438,Archmage Vargoth,Rise of Shadows,NEUTRAL,4,LEGENDARY,MINION,DAL_558
52434,Chef Nomi,Rise of Shadows,NEUTRAL,7,LEGENDARY,MINION,DAL_554
52866,Dalaran Librarian,Rise of Shadows,NEUTRAL,2,COMMON,MINION,DAL_735
52418,Proud Defender,Rise of Shadows,NEUTRAL,4,COMMON,MINION,DAL_551
52417,Underbelly Ooze,Rise of Shadows,NEUTRAL,7,RARE,MINION,DAL_550
52415,Azerite Elemental,Rise of Shadows,NEUTRAL,5,EPIC,MINION,DAL_548
52413,Barista Lynchen,Rise of Shadows,NEUTRAL,5,LEGENDARY,MINION,DAL_546
52312,Potion Vendor,Rise of Shadows,NEUTRAL,1,COMMON,MINION,DAL_544
52306,Unseen Saboteur,Rise of Shadows,NEUTRAL,6,EPIC,MINION,DAL_538
52707,Portal Keeper,Rise of Shadows,NEUTRAL,4,RARE,MINION,DAL_582
52894,Shimmerfly,Rise of Shadows,HUNTER,1,RARE,MINION,DAL_587
52420,Big Bad Archmage,Rise of Shadows,NEUTRAL,10,EPIC,MINION,DAL_553
52715,Madame Lazul,Rise of Shadows,PRIEST,3,LEGENDARY,MINION,DAL_729
52742,Duel!,Rise of Shadows,PALADIN,5,EPIC,SPELL,DAL_731
52809,Keeper Stalladris,Rise of Shadows,DRUID,2,LEGENDARY,MINION,DAL_732
52679,Daring Escape,Rise of Shadows,ROGUE,1,COMMON,SPELL,DAL_728
52660,Call to Adventure,Rise of Shadows,PALADIN,3,RARE,SPELL,DAL_727
52636,Scargil,Rise of Shadows,SHAMAN,4,LEGENDARY,MINION,DAL_726
52633,Mass Resurrection,Rise of Shadows,PRIEST,9,RARE,SPELL,DAL_724
52632,Forbidden Words,Rise of Shadows,PRIEST,0,RARE,SPELL,DAL_723
52617,Waggle Pick,Rise of Shadows,ROGUE,4,EPIC,WEAPON,DAL_720
52616,Tak Nozwhisker,Rise of Shadows,ROGUE,7,LEGENDARY,MINION,DAL_719
52606,Vendetta,Rise of Shadows,ROGUE,4,RARE,SPELL,DAL_716
52627,Catrina Muerte,Rise of Shadows,PRIEST,8,LEGENDARY,MINION,DAL_721
52468,Soul of the Murloc,Rise of Shadows,SHAMAN,2,COMMON,SPELL,DAL_710
53251,Batterhead,Rise of Shadows,NEUTRAL,8,EPIC,MINION,DAL_592
52698,Plot Twist,Rise of Shadows,WARLOCK,2,RARE,SPELL,DAL_602
52603,Underbelly Fence,Rise of Shadows,ROGUE,2,RARE,MINION,DAL_714
52706,Mana Cyclone,Rise of Shadows,MAGE,2,EPIC,MINION,DAL_603
52790,Ursatron,Rise of Shadows,HUNTER,3,COMMON,MINION,DAL_604
53099,Hunting Party,Rise of Shadows,HUNTER,5,RARE,SPELL,DAL_589
52872,EVIL Genius,Rise of Shadows,WARLOCK,2,COMMON,MINION,DAL_606
52873,Fel Lord Betrug,Rise of Shadows,WARLOCK,8,LEGENDARY,MINION,DAL_607
52991,Magic Trick,Rise of Shadows,MAGE,1,RARE,SPELL,DAL_608
53002,Kalecgos,Rise of Shadows,MAGE,10,LEGENDARY,MINION,DAL_609
52871,Impferno,Rise of Shadows,WARLOCK,3,RARE,SPELL,DAL_605
53969,Sandhoof Waterbearer,Saviors of Uldum,PRIEST,5,COMMON,MINION,ULD_270
53800,Armagedillo,Saviors of Uldum,WARRIOR,6,LEGENDARY,MINION,ULD_258
53929,High Priest Amet,Saviors of Uldum,PRIEST,4,LEGENDARY,MINION,ULD_262
53932,Embalming Ritual,Saviors of Uldum,PRIEST,1,COMMON,SPELL,ULD_265
53933,Grandmummy,Saviors of Uldum,PRIEST,2,RARE,MINION,ULD_266
53935,Psychopomp,Saviors of Uldum,PRIEST,4,EPIC,MINION,ULD_268
53942,Wretched Reclaimer,Saviors of Uldum,PRIEST,3,RARE,MINION,ULD_269
53796,Into the Fray,Saviors of Uldum,WARRIOR,1,RARE,SPELL,ULD_256
54274,Frightened Flunky,Saviors of Uldum,WARRIOR,2,COMMON,MINION,ULD_195
53971,Holy Ripple,Saviors of Uldum,PRIEST,2,RARE,SPELL,ULD_272
53979,Overflow,Saviors of Uldum,DRUID,7,RARE,SPELL,ULD_273
54273,Wasteland Scorpid,Saviors of Uldum,NEUTRAL,7,COMMON,MINION,ULD_194
54272,Living Monument,Saviors of Uldum,NEUTRAL,10,COMMON,MINION,ULD_193
54269,Beaming Sidekick,Saviors of Uldum,NEUTRAL,1,COMMON,MINION,ULD_191
54267,Pit Crocolisk,Saviors of Uldum,NEUTRAL,8,COMMON,MINION,ULD_190
54265,Faceless Lurker,Saviors of Uldum,NEUTRAL,5,COMMON,MINION,ULD_189
54264,Golden Scarab,Saviors of Uldum,NEUTRAL,3,COMMON,MINION,ULD_188
53791,Tomb Warden,Saviors of Uldum,WARRIOR,8,RARE,MINION,ULD_253
53970,Injured Tol'vir,Saviors of Uldum,NEUTRAL,2,COMMON,MINION,ULD_271
53788,Infested Goblin,Saviors of Uldum,NEUTRAL,3,RARE,MINION,ULD_250
53435,Wild Bloodstinger,Saviors of Uldum,HUNTER,6,EPIC,MINION,ULD_212
53823,Flame Ward,Saviors of Uldum,MAGE,3,COMMON,SPELL,ULD_239
54261,Pharaoh Cat,Saviors of Uldum,ROGUE,1,COMMON,MINION,ULD_186
54276,Neferset Ritualist,Saviors of Uldum,NEUTRAL,2,RARE,MINION,ULD_196
54278,Quicksand Elemental,Saviors of Uldum,NEUTRAL,2,RARE,MINION,ULD_197
54280,Conjured Mirage,Saviors of Uldum,NEUTRAL,4,RARE,MINION,ULD_198
53402,Candletaker,Saviors of Uldum,NEUTRAL,3,COMMON,MINION,ULD_205
53407,Restless Mummy,Saviors of Uldum,WARRIOR,4,COMMON,MINION,ULD_206
53408,Ancestral Guardian,Saviors of Uldum,PALADIN,4,COMMON,MINION,ULD_207
53409,Khartut Defender,Saviors of Uldum,NEUTRAL,6,RARE,MINION,ULD_208
53413,Vulpera Scoundrel,Saviors of Uldum,NEUTRAL,3,EPIC,MINION,ULD_209
53438,Generous Mummy,Saviors of Uldum,NEUTRAL,3,RARE,MINION,ULD_214
53439,Wrapped Golem,Saviors of Uldum,NEUTRAL,7,RARE,MINION,ULD_215
53442,Puzzle Box of Yogg-Saron,Saviors of Uldum,MAGE,10,EPIC,SPELL,ULD_216
53445,Micro Mummy,Saviors of Uldum,PALADIN,2,EPIC,MINION,ULD_217
53582,Mischief Maker,Saviors of Uldum,NEUTRAL,3,EPIC,MINION,ULD_229
53627,Whirlkick Master,Saviors of Uldum,ROGUE,2,EPIC,MINION,ULD_231
53771,Tortollan Pilgrim,Saviors of Uldum,MAGE,8,EPIC,MINION,ULD_236
53778,Reno the Relicologist,Saviors of Uldum,MAGE,6,LEGENDARY,MINION,ULD_238
53822,Arcane Flakmage,Saviors of Uldum,MAGE,2,RARE,MINION,ULD_240
54260,Temple Berserker,Saviors of Uldum,NEUTRAL,2,COMMON,MINION,ULD_185
54009,EVIL Totem,Saviors of Uldum,SHAMAN,2,COMMON,MINION,ULD_276
54257,Anubisath Warbringer,Saviors of Uldum,NEUTRAL,9,COMMON,MINION,ULD_183
53926,Dinotamer Brann,Saviors of Uldum,HUNTER,7,LEGENDARY,MINION,ULD_156
